DAY,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
01/22/2003,0.787872539,0.836111679,1.028704812,1.004813794,1.02641623,1.190830652,1.370672288,1.372025915,0.993384461,1.005400172,1.27921828,1.491789532,1.512705606,1.403753914,1.407700168,1.019179864,1.782032639
01/23/2003,0.560813462,0.943480996,0.90684514,0.996052623,0.848719816,1.112058689,1.282422053,1.284010634,1.036644835,0.964235408,1.250596528,1.434210165,1.43155074,1.335086745,1.222266758,0.836888189,1.747435665
01/24/2003,1.043635413,1.53733345,1.534613558,1.676282238,1.495132131,1.584913301,1.428246281,1.430180038,1.451187859,1.484955941,1.407411342,1.476657654,1.439832146,1.380380104,1.403444701,1.455555676,1.516350816
01/25/2003,0.427612795,0.573684802,0.575698093,0.604420938,0.557907943,0.698198634,0.742015788,0.742627702,0.618957659,0.568638193,0.67536167,0.665267072,0.638381771,0.708994595,0.691821999,0.547429593,0.83192061
01/26/2003,0.595741667,0.866289015,0.781564322,0.879519662,0.769102738,0.881040763,0.867266475,0.867949434,0.887295318,0.83220871,0.831468939,0.828327089,0.777691955,0.824130694,0.81688692,0.725041453,0.925864867
01/27/2003,0.770860772,1.189761555,1.073762989,1.194741968,1.051889744,1.180428112,1.143308816,1.144471851,1.200455958,1.109313133,1.107810785,1.11015336,1.056830548,1.071870028,1.0395473,1.004254863,1.076301916
01/28/2003,0.803954643,1.323131077,1.275894547,1.358205944,1.233700057,1.3085056,1.205735839,1.206982408,1.313279821,1.272421491,1.184003768,1.133186157,1.087352961,1.146710989,1.154335937,1.078436916,1.127146782
01/29/2003,0.751926024,1.381074528,1.095267163,1.328188419,1.096177626,1.267685161,1.302401004,1.303607493,1.298914097,1.224760183,1.226786274,1.178935248,1.138892427,1.233020797,1.229324872,0.902028596,1.283400517
01/30/2003,0.604253257,0.939270058,0.881894062,0.963504255,0.844428219,1.006637715,0.989610306,0.990292849,0.915925942,0.844374702,0.938709376,1.02441492,0.991349503,0.994721794,0.97489869,0.807004838,1.216179998
01/31/2003,0.57243278,1.131622841,1.056634398,1.245546856,1.007794693,1.437005838,1.797935103,1.799711697,1.445506743,1.297999993,1.748199215,1.553456923,1.368618334,1.621814781,1.386008631,0.978064147,1.443710901
02/01/2003,1.038534688,1.676936432,1.513417803,1.719357198,1.463103186,1.666322846,1.416665105,1.417467754,1.544127954,1.371704137,1.343535785,1.313193729,1.211024242,1.270258979,1.192104013,1.429442572,1.202809714
02/02/2003,0.84191333,1.502826406,1.470281222,1.502238886,1.333078185,1.593557819,1.502733151,1.503441197,1.394012763,1.247882996,1.445523231,1.52584644,1.47855821,1.496683584,1.418069263,1.221931464,1.600838931
02/03/2003,0.799841962,1.449742186,1.421891483,1.48965264,1.300751556,1.66481598,1.780035536,1.781293191,1.540189864,1.433179645,1.734732305,1.831714057,1.806078608,1.814742401,1.644987907,1.345946226,1.974148113
02/04/2003,1.365413597,2.24273257,2.135100118,2.298050254,2.060067756,2.371115828,2.355200094,2.356563881,2.234666487,2.142761385,2.327266624,2.408671556,2.380990389,2.381412383,2.329659415,2.041612095,2.517756782
02/05/2003,1.823455692,2.137621003,2.149928103,2.139555519,2.125440412,2.27673789,2.348517525,2.350332769,2.103800025,2.089608052,2.313896991,2.472389283,2.504476315,2.48415471,2.490467904,2.251576374,2.801163996
02/06/2003,2.137728979,2.762343649,2.6830028,2.778026231,2.605327109,2.817178807,2.669834664,2.671978475,2.549146624,2.555978129,2.69670584,2.765906302,2.777972646,2.801915856,2.830750694,2.807253785,3.041614336
02/07/2003,3.842259933,4.622807994,4.469061489,4.70232753,4.413320532,4.936015307,4.928214196,4.931840451,4.491045504,4.333240229,4.839570709,5.007446695,4.960060768,4.96097571,4.717996364,4.698738899,5.227631044
02/08/2003,5.483465596,5.354137622,5.439075536,5.441565857,5.58221654,5.507877701,4.451510938,4.454488742,4.349014007,4.549985952,4.406771479,4.579846285,4.536972633,4.577247114,4.772713742,5.85048306,4.811096828
02/09/2003,4.360197694,4.304458343,4.220584908,4.326399327,4.352756955,4.262343795,3.377187563,3.379604673,3.457418213,3.535220254,3.305718007,3.347637551,3.299559991,3.344241404,3.532009946,4.507539581,3.368936581
02/10/2003,3.300822676,3.559759991,3.611196643,3.723848624,3.58423094,3.403027656,3.029252378,3.031423853,3.222401172,3.253625479,2.743337067,2.632395163,2.565109391,2.919890546,3.138489734,3.587476977,2.834472345
02/11/2003,1.680048309,1.916555655,1.892703944,1.922671243,1.886362935,2.021147589,2.083129129,2.084411953,1.963723507,1.898844682,2.033159158,2.108312918,2.094104334,2.066716117,2.027884922,1.946412626,2.163228836
02/12/2003,2.90765861,2.83283647,2.858980503,2.839197136,2.874608928,2.959540123,2.68801563,2.690764913,2.511122485,2.583573134,2.683718834,2.863976005,2.879335659,2.822246502,2.809919508,3.138735717,3.064362695
02/13/2003,3.751737341,3.588002221,3.550898028,3.614820048,3.664331351,3.715548956,3.128828358,3.131527547,3.086623828,3.132269843,3.115768286,3.269162601,3.261681526,3.168641171,3.253680869,3.884901889,3.317839159
02/14/2003,1.595727129,1.954594839,1.892242541,1.999937314,1.867807772,2.082225616,1.938714319,1.939631717,1.800226859,1.707350565,1.846552124,1.813735962,1.76061827,1.888522171,1.880336042,1.998334135,1.971196434
02/15/2003,1.770026333,2.827811028,2.791025386,2.947499518,2.621318466,2.807117599,2.52601822,2.527350724,2.673270074,2.664705877,2.402404124,2.291502535,2.197783497,2.434941964,2.55000909,2.599467428,2.388243356
02/16/2003,1.171748914,1.841283147,1.820421742,1.927919627,1.712837854,2.082685071,2.183585177,2.184265598,1.940573837,1.757974951,2.096883027,2.212686471,2.176044902,2.16500976,2.051144935,1.754068261,2.337910509
02/17/2003,0.682504962,1.645291662,1.450755704,1.703228585,1.338232768,2.045019541,2.0728718,2.07339961,1.656807643,1.53663752,2.162507932,2.405075834,2.378731391,2.180114525,1.837329932,1.441847026,2.551667766
02/18/2003,0.578960321,1.160554999,1.198237149,1.263169255,1.113330755,1.498241463,1.488232718,1.488191595,1.185250154,1.088498553,1.427419755,1.597077282,1.587915913,1.524780704,1.383969186,1.16168416,1.744444445
02/19/2003,1.088168037,1.722196908,1.729053564,1.764499693,1.639635507,1.869734334,1.916412464,1.916901029,1.803837795,1.714600131,1.882850374,1.962006964,1.941029393,1.908039493,1.84548137,1.615717353,2.086447973
02/20/2003,1.000585209,1.630757858,1.521288882,1.670854691,1.435645926,1.779948876,1.761333486,1.76145787,1.602357226,1.435888391,1.719498072,1.796854298,1.77055694,1.743184221,1.638373109,1.422647066,1.865803991
02/21/2003,0.923335309,1.32716035,1.276139854,1.39063788,1.20760391,1.508246542,1.376468866,1.376062505,1.170870027,1.05251803,1.325318262,1.397689273,1.357249815,1.394639681,1.326680592,1.262620494,1.618338792
02/22/2003,1.121251872,1.617333703,1.52429281,1.644784548,1.484783713,1.658740605,1.523891312,1.523507822,1.537243594,1.42678396,1.475965559,1.464811919,1.412134703,1.472026161,1.454075618,1.448784634,1.505829866
02/23/2003,1.298691898,1.730565655,1.757987597,1.758502308,1.665834012,1.859062654,2.007247225,2.007674988,1.862572152,1.803193895,1.977744304,2.055431412,2.045865399,2.030016733,1.952714739,1.636528686,2.150119272
02/24/2003,2.083147191,2.496190857,2.485864663,2.559213456,2.452285391,2.742459815,3.251837467,3.25396067,2.992105606,2.884892765,3.191230079,3.319731914,3.303080865,3.278600845,3.158777414,2.541247019,3.454685951
02/25/2003,2.56252677,2.625673516,2.701011048,2.686897939,2.694479455,2.846158399,3.126078606,3.128226688,2.90386165,2.864477209,3.081656279,3.226400071,3.239273864,3.180415346,3.122189696,2.814212149,3.399627396
02/26/2003,3.523104165,3.562548592,3.556777627,3.618799342,3.642879163,3.700030197,3.489273071,3.49166619,3.328167647,3.371635043,3.487663985,3.683740589,3.687907122,3.545095106,3.508320235,3.786133242,3.681737649
02/27/2003,1.660809361,2.189157093,2.144474101,2.187656314,2.023418468,2.304151424,2.48913833,2.48965225,2.314451807,2.175081822,2.413619808,2.433164059,2.395601967,2.47493587,2.400288057,1.964190159,2.574757496
02/28/2003,2.476769181,2.855645582,2.798658924,2.923838249,2.787075211,2.787084862,2.581139927,2.581663535,2.703262839,2.766725723,2.503621082,2.47250768,2.415310765,2.484459877,2.611108788,2.768118824,2.430570142
03/01/2003,0.936406002,1.42343954,1.500204803,1.58997434,1.399113088,1.89616457,1.727772641,1.727306005,1.404383934,1.404764985,1.873041258,2.066894045,2.143840941,1.931222388,1.824537414,1.83707612,2.122077842
03/02/2003,1.412528943,1.733701222,1.691183509,1.799506776,1.641885649,1.931952457,1.970469042,1.970128931,1.909493908,1.827289484,2.03380766,2.047331343,2.034201668,1.927985407,1.838804967,1.617433277,1.961000277
03/03/2003,1.116468023,1.551886436,1.547604956,1.638110771,1.481437676,1.871512102,1.796776911,1.796220951,1.594384048,1.541950133,1.924865562,2.03619253,2.082011736,1.886826709,1.796094902,1.657234312,2.038170239
03/04/2003,1.776130026,2.111085587,2.175005117,2.190121847,2.146537863,2.304637622,2.336326331,2.336333165,2.238319815,2.212214406,2.31039995,2.342478343,2.365669172,2.345092047,2.362402904,2.127827855,2.447799073
03/05/2003,1.193280172,1.886059047,1.723473914,1.900543041,1.654845603,1.969273756,1.78823757,1.787396669,1.743186825,1.601204894,1.843799214,1.850536585,1.871676695,1.782010381,1.676133442,1.577043865,1.891011056
03/06/2003,0.919991688,1.425196911,1.359373646,1.585879653,1.335047883,1.869069819,1.643091809,1.641947852,1.412207742,1.280985285,1.688824638,1.846750476,1.829243317,1.64831544,1.395372388,1.426832068,1.871596787
03/07/2003,0.955959423,1.434845804,1.350459509,1.495299804,1.283639589,1.746755308,1.597351984,1.59588444,1.391652041,1.285869854,1.665985357,1.804758839,1.805101936,1.636307885,1.416493684,1.40512358,1.832096791
03/08/2003,1.096330986,1.543939681,1.498534661,1.584417131,1.423401196,1.792138235,1.580862462,1.579119127,1.491451661,1.40424167,1.606161026,1.72731714,1.724272706,1.629749322,1.550388033,1.497241958,1.780359683
03/09/2003,1.210672418,1.833287904,1.816360102,1.977162086,1.707955439,2.326563566,2.419206361,2.418745352,1.960612916,1.872382055,2.475625441,2.663102251,2.682498156,2.486183415,2.173904731,1.90485408,2.807548277
03/10/2003,1.264295472,1.755346941,1.690061227,1.79974185,1.633740713,1.971312496,1.847814511,1.845991986,1.791105478,1.67153317,1.85756165,1.853816414,1.832225013,1.802108098,1.721008507,1.630539478,1.95740958
03/11/2003,1.380083186,2.162800672,2.051109471,2.198784011,1.934375955,2.221111277,2.178469701,2.17738785,2.168265747,2.018553763,2.09749836,2.157128104,2.111678322,2.098052674,1.94851788,1.808458856,2.189761023
03/12/2003,1.356936412,2.18449709,2.13339671,2.234822123,1.979449131,2.353522365,2.30898075,2.308017842,2.215169856,2.044396829,2.21171064,2.199166946,2.150852036,2.271248764,2.112265364,1.962175394,2.407059127
03/13/2003,1.563101236,2.128639269,2.044102187,2.164539198,1.954753034,2.30524117,2.315050202,2.313622212,2.190352611,2.058333764,2.226535986,2.215049407,2.173357756,2.250353282,2.118336771,1.888755881,2.335707052
03/14/2003,1.520345763,2.081691431,2.091286121,2.151847444,1.990366739,2.339036099,2.449985009,2.448780437,2.225924867,2.156626504,2.478740388,2.561187525,2.548436535,2.477565588,2.300159787,1.99457961,2.645591167
03/15/2003,1.624991132,2.229758144,2.254368948,2.32694959,2.18917082,2.533469388,2.554937792,2.553881034,2.366974978,2.277051793,2.53190723,2.692997313,2.698899552,2.571972751,2.399322472,2.157833517,2.81843227
03/16/2003,1.902509188,2.416288276,2.313315465,2.434590551,2.247516993,2.488047987,2.554719772,2.553697392,2.459744439,2.33618237,2.496708903,2.567813249,2.551568978,2.511736843,2.348947258,2.240655086,2.650143959
03/17/2003,1.959573688,2.418225165,2.461210138,2.477856692,2.388388316,2.507086855,2.445607464,2.444325154,2.462626308,2.448902846,2.42101037,2.434038546,2.408845511,2.41463708,2.432991839,2.295972292,2.455044034
03/18/2003,2.101475082,2.509478504,2.523384414,2.571987009,2.499440747,2.589908842,2.430041747,2.428695416,2.469342513,2.480173157,2.431059925,2.407878778,2.404248509,2.397324712,2.443859849,2.476469036,2.380045357
03/19/2003,1.721300468,2.622143435,2.550408373,2.630214983,2.375960107,2.685497852,2.672404916,2.671478016,2.730370569,2.558162029,2.688472836,2.693747712,2.690401084,2.601903086,2.491875955,2.16582256,2.716384148
03/20/2003,1.353555985,2.174124654,2.090520264,2.207328446,1.941637232,2.392327569,2.297531152,2.295974348,2.109848207,1.980253984,2.419718253,2.759149906,2.804515791,2.459645256,2.23662614,2.11002727,2.902700676
03/21/2003,1.696116806,2.309967604,2.284172485,2.370748113,2.203311714,2.527076265,2.597262707,2.595687565,2.417348894,2.304468351,2.558739623,2.627977404,2.601990386,2.543206714,2.38286446,2.095278348,2.630016323
03/22/2003,1.480408797,1.854311736,1.8672758,1.900059683,1.772801405,2.074967904,1.833811981,1.830994799,1.73832723,1.635728161,1.833732135,1.862344685,1.87209796,1.84228761,1.757595183,1.81212375,1.945083719
03/23/2003,1.70369981,2.240907077,2.247331556,2.2996718,2.177430381,2.467051559,2.436103373,2.434251112,2.329940751,2.239625788,2.468058891,2.505454483,2.524961205,2.441515163,2.362487663,2.215731893,2.558291828
03/24/2003,1.708579294,2.476410301,2.43467732,2.508087477,2.274235436,2.625998922,2.76053631,2.759414017,2.682370298,2.553361478,2.81355369,2.825893565,2.839929181,2.826854396,2.720922685,2.404588827,2.918197789
03/25/2003,2.867004218,3.411070072,3.491993509,3.613522268,3.452743571,3.52922018,3.211903167,3.211187198,3.257911478,3.342868101,3.150082831,3.123823737,3.132921698,3.19999679,3.323802605,3.376949852,3.228323675
03/26/2003,1.714711627,2.277690266,2.217395956,2.305255432,2.119369673,2.368499551,2.239201031,2.236523044,2.216805395,2.096226851,2.24418379,2.224735445,2.218369035,2.204290235,2.133502464,2.063250274,2.223220099
03/27/2003,1.891044005,2.512212555,2.611335248,2.648734862,2.531672432,2.723144622,2.831879617,2.830198528,2.629175322,2.632532646,2.805537006,2.949171865,2.965321006,2.87092617,2.805240059,2.49847544,3.095931344
03/28/2003,1.920372821,2.390299605,2.381156396,2.402911323,2.297071313,2.494680094,2.468767003,2.466238147,2.41847062,2.343088419,2.464615644,2.47569596,2.500472091,2.492589605,2.478253147,2.334837695,2.61271753
03/29/2003,3.35531477,3.690751419,3.785312019,3.768417574,3.760225928,3.665868231,3.43719674,3.436191803,3.579163564,3.627827394,3.306965671,3.215635453,3.135803231,3.424473365,3.50244517,3.564002611,3.387716219
03/30/2003,6.166567128,6.25615136,6.261810646,6.510304112,6.559080988,6.270805725,5.907610779,5.910456411,6.004660691,6.088501615,5.693864453,5.597859175,5.475698322,5.811837278,5.900464312,6.111701764,5.706179484
03/31/2003,4.523537975,5.545307221,5.228867897,5.28738767,5.069856868,4.79881529,4.622393163,4.623003409,5.082924959,4.956650773,4.350353749,3.996429736,3.844503221,4.260158673,4.290232292,4.209349633,3.915572657
04/01/2003,1.873389565,3.074153444,3.045296883,3.171452415,3.014623044,3.060031088,2.959889052,2.95839594,3.364720047,3.127775564,3.03718692,3.249651456,3.321223349,3.159217353,3.053136322,2.762242559,2.926798294
04/02/2003,1.73478311,2.511599801,2.518298018,2.683541503,2.54550218,2.729715781,2.728246916,2.72613262,2.942997524,2.738147574,2.791806663,3.018740643,3.080168458,2.931152029,2.810173974,2.536995511,2.887483227
04/03/2003,1.526538812,2.084188261,2.111310457,2.221581298,2.146605589,2.440341052,2.270961826,2.267900299,2.302839194,2.158679501,2.38374909,2.672481303,2.793842273,2.573812393,2.525512553,2.276372493,2.725108031
04/04/2003,1.471743733,2.116379327,2.149449059,2.221946667,2.191046424,2.677722282,2.292343069,2.289616578,2.13354116,2.007121742,2.383737223,2.897067142,3.107571919,2.704335343,2.640957049,2.439735948,3.077306217
04/05/2003,1.635828302,2.299961261,2.342562556,2.439155916,2.353344907,2.511118288,2.389733483,2.386591945,2.598951909,2.443369774,2.458769114,2.666525229,2.737201937,2.534448143,2.467402735,2.331125288,2.561608
04/06/2003,1.651480167,2.075190446,2.083922724,2.137907766,2.098492322,2.420255291,2.17014562,2.166235479,2.056352252,1.948276265,2.22792306,2.583206345,2.777243075,2.481891211,2.461836283,2.247597848,2.716381738
04/07/2003,2.063392433,3.047081857,3.108449535,3.269513375,3.131054638,3.485753852,3.418802682,3.417047786,3.533717491,3.294714064,3.500680894,3.769330072,3.856996023,3.731047595,3.554051647,3.283174019,3.898514359
04/08/2003,3.119641367,3.712425884,3.607665401,3.663556392,3.560238273,3.814933272,3.931144135,3.929834043,3.897830708,3.684087707,4.019456156,4.404483713,4.55841591,4.3388746,4.209883998,3.545355193,4.579298512
04/09/2003,3.597980448,4.830334539,4.83415776,5.041493268,4.856928007,4.980217458,4.78198898,4.781962187,5.36534758,5.085285511,4.78510096,4.792419887,4.770408273,4.782154796,4.696119862,4.658877934,4.451579186
04/10/2003,2.960703786,3.81465303,3.81295533,3.863933211,3.754798881,3.69865142,3.619914786,3.618026894,4.053912781,3.847320527,3.598821546,3.649840192,3.689327064,3.687670152,3.664104702,3.438671121,3.595755097
04/11/2003,2.581045665,3.337783215,3.35001928,3.405034401,3.322520322,3.367106769,3.151763397,3.148630423,3.401453101,3.250248059,3.194876263,3.359167099,3.404521388,3.284560296,3.219588059,3.182162795,3.244982651
04/12/2003,2.147111103,3.115189151,3.151594795,3.324249426,3.168828701,3.440062182,3.280402628,3.277761625,3.539628282,3.285654912,3.335629032,3.617392565,3.69290585,3.533778168,3.432506278,3.182450016,3.545819663
04/13/2003,2.744863751,3.607987571,3.58050961,3.636544777,3.503452799,3.438867611,3.240019558,3.237195664,3.523596652,3.281291113,3.360570651,3.53312373,3.606788463,3.477201419,3.400638937,3.205135011,3.324669218
04/14/2003,2.648923646,3.210942406,3.196684122,3.24390265,3.166399196,3.170502778,3.081706147,3.078264006,3.311584235,3.159183211,3.183042322,3.311583183,3.358182426,3.265385973,3.205164757,2.970481302,3.183993499
04/15/2003,2.625520417,3.189172319,3.187015992,3.170961625,3.104416886,3.072880831,2.878616287,2.875222227,2.990821335,2.84665672,2.97631676,3.205711218,3.332254399,3.1707507,3.155056709,2.885931332,3.349058677
04/16/2003,2.091133179,3.076837968,3.113675057,3.298553409,3.12867051,3.270424533,3.136559181,3.13351861,3.443566569,3.184616638,3.243516403,3.533005889,3.63768206,3.447099721,3.383286318,3.061528491,3.589058249
04/17/2003,2.507013409,3.117874775,3.132992567,3.189228784,3.114102467,3.176581349,3.043112305,3.038978803,3.276380618,3.122424474,3.091387684,3.197356089,3.242001366,3.17217283,3.135990258,2.981049813,3.111559826
04/18/2003,2.318697587,2.895530767,2.921554767,3.008920279,2.928070817,3.030438172,2.967291225,2.963195457,3.114989869,2.969236121,3.045369245,3.223766224,3.308656079,3.166755669,3.126753663,2.860540594,3.181816193
04/19/2003,2.585796797,3.247828622,3.276757405,3.372639064,3.282879608,3.450545333,3.381641965,3.378259071,3.572702876,3.416357842,3.434869635,3.580610974,3.662383494,3.581345003,3.572319563,3.283804422,3.633063282
04/20/2003,3.754173006,4.381902755,4.346080949,4.376580282,4.287222321,4.117191882,4.006373598,4.003738058,4.427483978,4.277162994,3.92864255,3.719298867,3.655437621,3.801234675,3.779315741,3.888858013,3.499758857
04/21/2003,2.934630995,3.6570709,3.60601391,3.618086202,3.520926469,3.455955292,3.166890074,3.163034452,3.513417155,3.303844323,3.248395741,3.346319836,3.377212476,3.334896759,3.26174145,3.199730335,3.196074123
04/22/2003,2.228857957,2.776506173,2.781487611,2.835517742,2.761464555,2.852748217,2.755811558,2.751078653,2.850949446,2.71427329,2.860681643,3.243856414,3.369113957,3.054995315,2.979775952,2.684026829,3.292890677
04/23/2003,3.178574762,3.792172447,3.787620485,3.810818966,3.755905475,3.787845656,3.789869941,3.786732523,3.974886267,3.815602558,3.758867489,3.872301996,3.870383386,3.802364644,3.725367903,3.5507699,3.696692729
04/24/2003,2.113572041,2.776510601,2.781608905,2.840197711,2.756080499,2.849140784,2.596616273,2.592072509,2.771278127,2.611162017,2.683533106,2.933797,3.070030811,2.895849341,2.86783729,2.690216806,3.008488928
04/25/2003,2.284181779,2.814129177,2.869850619,2.943699593,2.894694198,3.120852833,3.044192214,3.039422034,3.124763172,3.012614923,3.121485092,3.279459092,3.355856787,3.25218169,3.229609678,2.984769126,3.346434595
04/26/2003,2.075624901,2.951872615,3.006129228,3.089147811,2.993497628,3.263217065,3.063754161,3.060261063,3.143223901,2.955550074,3.185618319,3.836507347,4.094624035,3.606510412,3.510410022,3.071448683,4.099177618
04/27/2003,2.596277816,3.347503014,3.347262276,3.439808932,3.336549105,3.475864857,3.311364065,3.307808632,3.542758014,3.385858901,3.361524349,3.650239985,3.817939893,3.56160751,3.51718132,3.232361668,3.652039306
04/28/2003,3.454113627,3.963309129,3.991049249,3.992496735,3.953954762,3.990697862,3.845865795,3.841502847,4.048986232,3.951398221,3.85813626,3.903657108,3.915884096,3.873300567,3.84063875,3.816087572,3.797518984
04/29/2003,3.53267185,4.169171729,4.211164927,4.209187302,4.167774416,4.263346613,4.070892976,4.067304789,4.256911154,4.163473269,4.070944142,4.195484386,4.263559313,4.194796392,4.186014116,4.047150871,4.173115512
04/30/2003,3.470356344,4.833288433,4.908334787,5.01846259,4.85584836,4.850984516,4.454459108,4.452435883,5.132849385,4.802684992,4.400423623,4.396295726,4.401186396,4.380113757,4.305425186,4.449216117,4.017417843
05/01/2003,3.377866196,4.549258756,4.561777583,4.696017146,4.541427103,4.620023422,4.651864181,4.649914982,4.846209764,4.563074493,4.840831303,5.03330354,4.942875515,5.014994542,4.966128179,4.293754746,5.281423323
05/02/2003,5.367523539,6.595147096,6.541959602,6.611824411,6.464937033,6.272064816,6.191043206,6.191148261,6.764839666,6.462425804,6.162966097,5.913959475,5.474415893,5.839303607,5.706211101,5.634685138,5.309130124
05/03/2003,5.242054168,6.36842443,6.292963424,6.346477974,6.138585848,5.51510286,5.419789627,5.418558102,6.428470354,6.059236876,5.305926713,4.676336588,4.193167237,4.769053816,4.592124188,4.734270907,3.904657573
05/04/2003,2.069942679,3.065374962,3.099319761,3.366178885,3.138336473,3.638823568,3.71201007,3.708573755,3.44262223,3.132557136,3.967722335,4.477141868,4.428228309,4.101178169,3.771419289,3.282746713,4.367852013
05/05/2003,2.347802763,3.000840131,3.01089062,3.102389892,3.016231495,3.208314464,3.23754344,3.23244178,3.181562154,3.002734773,3.351510765,3.663305163,3.638363284,3.47915251,3.420251745,3.004473467,3.689992665
05/06/2003,2.995072299,3.670179857,3.695639377,3.770351249,3.6925446,3.817918552,3.840664086,3.836193813,3.9133233,3.758226608,3.925375001,4.013590007,3.898837939,3.921540042,3.840517119,3.552058223,3.945881182
05/07/2003,3.424852819,4.123698096,4.132299019,4.182909042,4.107291257,4.10033102,4.109390708,4.105628377,4.344644441,4.185720459,4.167162309,4.105720979,3.902699107,4.008197116,3.931619115,3.779049568,3.812033627
05/08/2003,2.872326517,3.488996845,3.508381967,3.570887836,3.504831001,3.635207454,3.604193254,3.599131132,3.655121949,3.51357429,3.725487625,3.852158974,3.760980153,3.743165405,3.677341671,3.377232215,3.744918893
05/09/2003,3.006121203,3.648463388,3.623779201,3.598305481,3.555527946,3.62430536,3.719882531,3.715401683,3.712004356,3.546924215,3.86368054,4.043680985,3.954799274,3.95415148,3.901346191,3.377459294,4.001521387
05/10/2003,3.308572468,4.123284725,4.161845312,4.160596689,4.116091397,4.245294927,4.241467261,4.23752351,4.274383041,4.153708665,4.342288928,4.422663349,4.278101485,4.332915233,4.277076404,3.936075247,4.266240945
05/11/2003,4.145397225,5.208937937,5.148840436,5.234787481,5.093235121,5.010238303,5.106916909,5.104843857,5.438941529,5.187517824,5.146008362,5.066357387,4.774202727,4.969861106,4.876402048,4.516361696,4.685676782
05/12/2003,3.634062605,4.520069051,4.540730455,4.635368936,4.528084554,4.562225469,4.590041751,4.586359616,4.867257696,4.652007987,4.626655071,4.554052037,4.34003209,4.513575979,4.469307021,4.228274557,4.363394289
05/13/2003,4.068108822,4.901347263,4.902082708,4.951086373,4.86343477,4.819035527,4.875479116,4.872246874,5.198962086,5.006441674,4.868149767,4.806293326,4.6101535,4.78218471,4.766582576,4.490575723,4.712708676
05/14/2003,6.530636459,7.651816737,7.63205998,7.607007622,7.493799106,7.126880922,6.954406708,6.954907102,7.517427904,7.23244612,6.786076856,6.203968786,5.613428691,6.392433183,6.354717126,6.612300935,5.616405085
05/15/2003,3.539726246,4.375938839,4.359387179,4.437863998,4.326729778,4.248508256,4.296694454,4.292245926,4.544789711,4.311016829,4.38652522,4.350637635,4.141968465,4.24625384,4.159616425,3.896934685,4.008118443
05/16/2003,2.668824515,3.500315369,3.540429608,3.72661842,3.606817258,3.891933691,3.992994814,3.988454246,4.089993644,3.881943084,4.111235615,4.22747691,4.072837977,4.067783774,3.908421575,3.568863438,4.033882853
05/17/2003,2.751687868,3.442914313,3.483920095,3.587644715,3.506840855,3.662673973,3.653831698,3.648666124,3.688670039,3.574567515,3.743882562,3.803903999,3.695991067,3.700510319,3.635778074,3.368159356,3.647937706
05/18/2003,3.466188968,3.715026853,3.695353401,3.691321369,3.671659819,3.754960482,3.733965751,3.728551246,3.77714571,3.696677994,3.7799532,3.815944183,3.719216364,3.756416016,3.73180752,3.499765658,3.726834566
05/19/2003,3.918046097,4.463224271,4.438165107,4.4727968,4.411265311,4.439813037,4.35243171,4.347847469,4.485243979,4.361159395,4.426655733,4.479657199,4.425854463,4.484594165,4.51128402,4.193271595,4.65840179
05/20/2003,5.192066534,5.613751806,5.58433693,5.637035191,5.572764595,5.463420584,5.207120305,5.20354925,5.476113271,5.343515389,5.181412628,4.991075944,4.733280367,4.915853618,4.849846891,5.087710149,4.556796709
05/21/2003,4.788567206,5.543511929,5.505821778,5.573358097,5.466148013,5.466537512,5.277021801,5.273708015,5.68114109,5.425618004,5.263094552,5.108888298,4.854629089,5.108191566,5.084460655,5.058097689,5.007138866
05/22/2003,6.15461346,7.189947741,7.145759677,7.179515433,7.050861046,6.751456965,6.549423944,6.548432612,7.189151402,6.929389287,6.419456492,5.849291371,5.258964271,5.905294286,5.769576961,6.105575123,5.089290473
05/23/2003,6.493581706,7.819652092,7.663289439,7.760472715,7.528155418,6.951523459,6.926267883,6.92594578,7.77588484,7.350675918,6.667105627,6.079609988,5.513873308,6.258472032,6.269239211,6.295734973,5.700234137
05/24/2003,8.856744372,10.9865194,10.89967106,10.75014687,10.47889287,9.288871477,9.232855257,9.236140261,10.81437285,10.20636372,8.550793747,7.347515551,6.260130923,8.030713792,7.778914818,7.936900858,6.425005586
05/25/2003,4.343889604,5.610571597,5.595209829,5.608772904,5.46676628,4.988696808,4.880004198,4.876903697,5.3146582,4.97522529,4.883280841,4.729506683,4.346547137,4.630609296,4.521429293,4.407331286,4.227007155
05/26/2003,3.890231202,5.067719662,5.079622056,5.187362508,5.043820585,5.234540165,5.163784237,5.16093139,5.342624306,5.067679192,5.313125305,5.468118227,5.326282241,5.433763834,5.414689416,4.845952883,5.619821874
05/27/2003,5.43836858,6.688271915,6.659733986,6.811122412,6.632433918,6.587323447,6.232810483,6.231424547,6.663893934,6.329492893,6.267709454,6.20351374,5.789026828,6.070025565,5.867530503,6.007415384,5.864095917
05/28/2003,9.009409058,10.69924161,10.62354157,10.71383194,10.48930867,10.2218128,9.830796956,9.835610639,10.63746457,10.30075502,9.584038718,9.244634644,8.685867836,9.232719733,9.137059398,9.523725621,8.616619715
05/29/2003,6.160658702,6.8425356,6.708823602,6.620679556,6.505363214,5.893856703,5.762741217,5.759765522,6.33172058,6.052730102,5.649727767,5.379222053,5.049794486,5.419087081,5.41680071,5.410349276,5.076574458
